Store,Department,Date,Product_Category,Customer_Type,Supplier_ID,Weekly_Sales,Units_Sold,Unit_Price,Inventory_Level,Temperature,Fuel_Price,CPI,Unemployment
36,Dept-06,2010-03-19,Pharmacy,Regular,SPLR-008,428851.99,33,12995.51,503484.14,59.56,2.701,209.9803208,8.554
36,Dept-05,2010-03-26,Electronics,Regular,SPLR-010,404438.51,22,18383.57,466771.81,55.76,2.711,209.7870932,8.554
36,Dept-06,2010-02-04,Electronics,Regular,SPLR-003,435972.82,44,9908.47,492064.65,63.43,2.708,209.5938656,8.464
36,Dept-05,2010-09-04,Pharmacy,Premium,SPLR-002,453016.91,2,226508.46,534319.49,68.54,2.743,209.400638,8.464
36,Dept-04,2010-04-16,Home Essentials,New,SPLR-010,483699.56,18,26872.2,533764.99,66.74,2.769,209.2691428,8.464
36,Dept-08,2010-04-23,Electronics,New,SPLR-006,434116.8,38,11424.13,481686.03,68.03,2.762,209.2199574,8.464
36,Dept-10,2010-04-30,Pharmacy,Premium,SPLR-005,457899.64,8,57237.46,539242.44,70.9,2.725,209.170772,8.464
36,Dept-09,2010-07-05,Electronics,Premium,SPLR-003,489372.02,45,10874.93,546811.39,75.56,2.786,209.1215867,8.464
36,Dept-08,2010-05-14,Electronics,New,SPLR-005,476733.74,12,39727.81,571785.41,77.53,2.805,209.118536,8.464
36,Dept-05,2010-05-21,Electronics,Regular,SPLR-006,474917.98,5,94983.6,564289.45,77.34,2.767,209.3922937,8.464
36,Dept-05,2010-05-28,Home Essentials,Regular,SPLR-009,447050.42,41,10903.67,495319.39,80.87,2.716,209.6660514,8.464
36,Dept-08,2010-04-06,Clothing,Regular,SPLR-003,471088.88,31,15196.42,538752.72,79.93,2.664,209.9398091,8.464
36,Dept-10,2010-11-06,Pharmacy,Regular,SPLR-002,467711.18,20,23385.56,546769.51,82.3,2.615,210.2135668,8.464
36,Dept-05,2010-06-18,Pharmacy,Regular,SPLR-006,485694.72,33,14718.02,540751.16,84.37,2.572,210.2108417,8.464
36,Dept-10,2010-06-25,Electronics,New,SPLR-005,434879.87,12,36239.99,498470.97,84.14,2.601,210.0975233,8.464
36,Dept-06,2010-02-07,Grocery,Premium,SPLR-002,434252.15,9,48250.24,496080.27,81.85,2.606,209.984205,8.36
36,Dept-05,2010-09-07,Pharmacy,New,SPLR-004,471713.59,30,15723.79,547494.87,81.74,2.596,209.8708867,8.36
36,Dept-04,2010-07-16,Grocery,Regular,SPLR-002,466962.04,12,38913.5,544314.71,84.43,2.561,209.8630532,8.36
36,Dept-02,2010-07-23,Home Essentials,Premium,SPLR-001,452021.2,6,75336.87,499043.53,82.6,2.542,209.9958663,8.36
36,Dept-06,2010-07-30,Electronics,Regular,SPLR-005,432451.91,13,33265.53,489683.19,81.88,2.602,210.1286794,8.36
36,Dept-07,2010-06-08,Pharmacy,Regular,SPLR-008,467442.94,45,10387.62,536191.95,85.49,2.573,210.2614925,8.36
36,Dept-03,2010-08-13,Electronics,New,SPLR-008,470436.8,41,11474.07,541577.67,86.06,2.644,210.3943056,8.36
36,Dept-06,2010-08-20,Electronics,New,SPLR-005,437949.9,14,31282.14,499997.75,85.54,2.604,210.3617581,8.36
36,Dept-04,2010-08-27,Home Essentials,New,SPLR-002,412050.73,8,51506.34,460236.15,84.62,2.562,210.3292106,8.36
36,Dept-01,2010-03-09,Clothing,Premium,SPLR-009,431294.45,41,10519.38,481019.82,82.29,2.533,210.2966631,8.36
36,Dept-10,2010-10-09,Pharmacy,Regular,SPLR-002,434471.38,22,19748.7,506533.94,80.58,2.513,210.2641156,8.36
36,Dept-05,2010-09-17,Clothing,Regular,SPLR-010,454694.21,5,90938.84,517685.05,82.1,2.55,210.2924504,8.36
36,Dept-02,2010-09-24,Clothing,Regular,SPLR-004,419348.59,42,9984.49,499818.31,79.17,2.578,210.3664469,8.36
36,Dept-01,2010-01-10,Clothing,Regular,SPLR-005,422169.47,30,14072.32,502956.91,74.66,2.567,210.4404433,8.476
36,Dept-05,2010-08-10,Grocery,New,SPLR-002,444351.61,35,12695.76,514400.32,66.34,2.595,210.5144398,8.476
36,Dept-04,2010-10-15,Clothing,Regular,SPLR-009,453308.15,8,56663.52,525150.98,71.57,2.705,210.5805944,8.476
36,Dept-02,2010-10-22,Electronics,Regular,SPLR-010,424956.3,44,9658.1,497031.94,72.24,2.698,210.6271444,8.476
36,Dept-01,2010-10-29,Clothing,Regular,SPLR-007,392654.26,40,9816.36,444921.2,76.22,2.68,210.6736944,8.476
36,Dept-07,2010-05-11,Clothing,New,SPLR-010,405860.37,41,9899.03,459063.87,62.72,2.655,210.7202444,8.476
36,Dept-06,2010-12-11,Home Essentials,Regular,SPLR-005,425804.8,18,23655.82,476392.02,61.97,2.705,210.7667944,8.476
36,Dept-08,2010-11-19,Grocery,Regular,SPLR-008,411615.71,16,25725.98,455202.6,56.73,2.741,210.65429,8.476
36,Dept-01,2010-11-26,Electronics,Regular,SPLR-002,408891.49,49,8344.72,466465.53,67.73,2.725,210.5152765,8.476
36,Dept-08,2010-03-12,Electronics,Regular,SPLR-008,360266.09,24,15011.09,405879.04,54.44,2.694,210.376263,8.476
36,Dept-09,2010-10-12,Pharmacy,Regular,SPLR-002,404545.03,16,25284.06,472839.98,51.83,2.813,210.2372494,8.476
36,Dept-04,2010-12-17,Clothing,Premium,SPLR-004,410214.7,15,27347.65,471803.22,56.73,2.852,210.1787224,8.476
36,Dept-08,2010-12-24,Home Essentials,Regular,SPLR-010,422093.59,28,15074.77,484090.27,59.1,2.863,210.1805602,8.476
36,Dept-04,2010-12-31,Home Essentials,Premium,SPLR-001,359310.65,11,32664.6,397987.1,52.88,2.949,210.182398,8.476
36,Dept-04,2011-07-01,Clothing,Premium,SPLR-009,384659.85,6,64109.98,444875.01,54.11,2.942,210.1842358,8.395
36,Dept-10,2011-01-14,Electronics,Regular,SPLR-006,410497.73,1,410497.73,467537.49,42.87,2.971,210.2379731,8.395
36,Dept-04,2011-01-21,Grocery,Regular,SPLR-008,399191.05,33,12096.7,477363.49,51.18,2.98,210.6031072,8.395
36,Dept-08,2011-01-28,Clothing,New,SPLR-001,372174.12,1,372174.12,441297.97,48.74,2.995,210.9682412,8.395
36,Dept-01,2011-04-02,Electronics,Premium,SPLR-007,417521.7,23,18153.12,469189.93,46.68,2.98,211.3333753,8.395
36,Dept-07,2011-11-02,Clothing,Regular,SPLR-003,401501.2,20,20075.06,473773.48,41.16,3.009,211.6985093,8.395
36,Dept-07,2011-02-18,Electronics,New,SPLR-008,427175.03,5,85435.01,504650.55,57.48,3.017,212.0063522,8.395
36,Dept-07,2011-02-25,Electronics,New,SPLR-009,380279.44,39,9750.75,445625.43,67.73,3.053,212.2912786,8.395
36,Dept-10,2011-04-03,Grocery,New,SPLR-002,402579.84,22,18299.08,451962.62,64.55,3.282,212.576205,8.395
36,Dept-03,2011-11-03,Electronics,Regular,SPLR-003,407506.78,29,14051.96,452149.88,59.15,3.448,212.8611313,8.395
36,Dept-02,2011-03-18,Clothing,Regular,SPLR-002,431412.22,10,43141.22,481813.31,64.9,3.487,213.1096787,8.395
36,Dept-06,2011-03-25,Electronics,Regular,SPLR-001,390732.02,25,15629.28,439300.74,71.07,3.488,213.3436744,8.395
36,Dept-07,2011-01-04,Home Essentials,Regular,SPLR-002,385672.11,32,12052.25,447586.1,67.31,3.529,213.5776701,8.3
36,Dept-09,2011-08-04,Clothing,New,SPLR-010,428727.61,28,15311.7,508785.51,69.39,3.645,213.8116658,8.3
36,Dept-03,2011-04-15,Grocery,Premium,SPLR-004,414986.54,44,9431.51,466407.07,73.25,3.763,214.026217,8.3
36,Dept-02,2011-04-22,Electronics,Regular,SPLR-001,374574.72,14,26755.34,446063.84,74.57,3.805,214.1921572,8.3
36,Dept-07,2011-04-29,Home Essentials,Regular,SPLR-005,340708.78,23,14813.43,390301.96,76.1,3.837,214.3580974,8.3
36,Dept-08,2011-06-05,Electronics,Regular,SPLR-007,393401.4,16,24587.59,458980.06,69.56,3.917,214.5240376,8.3
36,Dept-06,2011-05-13,Pharmacy,New,SPLR-005,395316.65,36,10981.02,471672.65,76.73,3.92,214.6899778,8.3
36,Dept-07,2011-05-20,Home Essentials,Regular,SPLR-002,376183.44,6,62697.24,416160.08,73.02,3.925,214.465412,8.3
36,Dept-03,2011-05-27,Home Essentials,New,SPLR-003,348655.2,8,43581.9,394498.22,81.28,3.786,214.2408462,8.3
36,Dept-04,2011-03-06,Pharmacy,Premium,SPLR-002,373703.95,23,16248.0,422860.59,82.96,3.69,214.0162805,8.3
36,Dept-05,2011-10-06,Grocery,Regular,SPLR-003,374182.04,17,22010.71,438612.62,82.41,3.633,213.7917147,8.3
36,Dept-04,2011-06-17,Electronics,Regular,SPLR-008,394645.25,11,35876.84,465794.58,84.43,3.599,213.7481256,8.3
36,Dept-05,2011-06-24,Home Essentials,Regular,SPLR-003,360009.94,10,36000.99,413045.03,83.95,3.569,213.8402689,8.3
36,Dept-02,2011-01-07,Clothing,Regular,SPLR-001,354270.77,19,18645.83,393035.82,85.33,3.502,213.9324122,8.177
36,Dept-07,2011-08-07,Pharmacy,Regular,SPLR-001,377464.62,7,53923.52,419574.02,84.71,3.44,214.0245556,8.177
36,Dept-06,2011-07-15,Home Essentials,New,SPLR-009,385631.48,42,9181.7,455942.4,85.63,3.55,214.1083654,8.177
36,Dept-09,2011-07-22,Grocery,Premium,SPLR-001,361311.41,21,17205.31,428531.4,83.31,3.637,214.1713416,8.177
36,Dept-02,2011-07-29,Pharmacy,Regular,SPLR-003,354361.08,44,8053.66,400817.21,84.99,3.66,214.2343177,8.177
36,Dept-10,2011-05-08,Pharmacy,Regular,SPLR-008,381017.75,15,25401.18,455624.9,86.71,3.652,214.2972939,8.177
36,Dept-09,2011-12-08,Clothing,Premium,SPLR-009,380188.69,34,11182.02,428093.39,87.64,3.608,214.3602701,8.177
36,Dept-04,2011-08-19,Home Essentials,Premium,SPLR-009,373267.58,23,16229.03,441530.33,87.24,3.534,214.4239935,8.177
36,Dept-05,2011-08-26,Grocery,New,SPLR-006,344964.2,20,17248.21,404430.14,86.02,3.501,214.4878416,8.177
36,Dept-05,2011-02-09,Grocery,Regular,SPLR-002,350276.29,27,12973.2,389340.25,87.5,3.481,214.5516896,8.177
36,Dept-10,2011-09-09,Electronics,Regular,SPLR-003,352960.64,25,14118.43,398238.86,77.94,3.499,214.6155376,8.177
36,Dept-09,2011-09-16,Clothing,New,SPLR-008,343108.12,41,8368.49,391227.8,82.06,3.473,214.7934111,8.177
36,Dept-02,2011-09-23,Grocery,Regular,SPLR-006,322405.13,14,23028.94,384460.5,78.35,3.441,215.1233185,8.177
36,Dept-02,2011-09-30,Grocery,Regular,SPLR-009,314910.37,25,12596.41,349726.75,81.52,3.328,215.4532259,8.177
36,Dept-02,2011-07-10,Clothing,Premium,SPLR-005,346137.87,10,34613.79,403826.46,71.2,3.262,215.7831333,7.716
36,Dept-09,2011-10-14,Home Essentials,New,SPLR-008,342076.99,3,114025.66,399299.79,74.16,3.234,216.0885258,7.716
36,Dept-06,2011-10-21,Home Essentials,Regular,SPLR-003,328633.34,9,36514.82,384177.29,67.89,3.308,216.2468287,7.716
36,Dept-03,2011-10-28,Pharmacy,Regular,SPLR-005,306193.81,16,19137.11,346196.63,71.31,3.306,216.4051315,7.716
36,Dept-03,2011-04-11,Clothing,Premium,SPLR-007,313387.11,11,28489.74,363556.12,58.97,3.287,216.5634344,7.716
36,Dept-02,2011-11-11,Home Essentials,Regular,SPLR-001,328498.92,8,41062.36,362630.03,63.5,3.254,216.7217373,7.716
36,Dept-09,2011-11-18,Grocery,Regular,SPLR-010,332901.94,32,10403.19,388050.82,66.28,3.26,216.9395861,7.716
36,Dept-03,2011-11-25,Home Essentials,Regular,SPLR-004,332811.55,26,12800.44,371965.78,66.41,3.181,217.1812533,7.716
36,Dept-10,2011-02-12,Grocery,Regular,SPLR-010,293350.51,48,6111.47,336553.6,53.57,3.164,217.4229206,7.716
36,Dept-09,2011-09-12,Home Essentials,Premium,SPLR-002,312298.37,2,156149.18,374091.86,50.64,3.147,217.6645878,7.716
36,Dept-04,2011-12-16,Pharmacy,Regular,SPLR-007,341503.92,34,10044.23,405850.9,58.31,3.133,217.8781339,7.716
36,Dept-02,2011-12-23,Home Essentials,Regular,SPLR-007,325262.46,14,23233.03,370115.81,55.41,3.098,218.0541851,7.716
36,Dept-02,2011-12-30,Electronics,New,SPLR-007,287425.22,25,11497.01,339418.04,48.26,3.132,218.2302364,7.716
36,Dept-03,2012-06-01,Pharmacy,Premium,SPLR-006,329467.82,25,13178.71,377049.57,57.18,3.129,218.4062876,7.244
36,Dept-08,2012-01-13,Home Essentials,New,SPLR-004,325976.34,30,10865.88,367264.57,56.28,3.254,218.5823389,7.244
36,Dept-06,2012-01-20,Grocery,New,SPLR-009,330927.21,36,9192.42,383469.72,58.9,3.275,218.6755292,7.244
36,Dept-10,2012-01-27,Home Essentials,Regular,SPLR-002,301444.94,44,6851.02,357908.31,62.73,3.313,218.7687195,7.244
36,Dept-01,2012-03-02,Clothing,Regular,SPLR-010,310982.87,14,22213.06,367108.56,61.33,3.421,218.8619099,7.244
36,Dept-04,2012-10-02,Grocery,Regular,SPLR-004,335741.9,47,7143.44,387605.46,54.49,3.462,218.9551002,7.244
36,Dept-03,2012-02-17,Electronics,Regular,SPLR-005,326316.73,7,46616.68,385610.6,54.38,3.503,219.1148297,7.244
36,Dept-10,2012-02-24,Grocery,New,SPLR-004,313270.45,44,7119.78,353249.18,62.21,3.55,219.3244636,7.244
36,Dept-02,2012-02-03,Home Essentials,Regular,SPLR-008,315396.72,32,9856.15,349997.34,64.54,3.619,219.5340975,7.244
36,Dept-01,2012-09-03,Clothing,Premium,SPLR-008,318674.93,13,24513.46,357875.11,63.19,3.647,219.7437314,7.244
36,Dept-08,2012-03-16,Home Essentials,Premium,SPLR-003,335345.82,26,12897.92,378914.42,67.48,3.779,219.8956335,7.244
36,Dept-09,2012-03-23,Clothing,Regular,SPLR-008,317872.51,47,6763.24,377048.91,69.18,3.845,219.9705599,7.244
36,Dept-05,2012-03-30,Clothing,Regular,SPLR-003,304144.9,32,9504.53,334952.55,70.48,3.891,220.0454862,7.244
36,Dept-08,2012-06-04,Home Essentials,Premium,SPLR-006,331026.11,4,82756.53,389903.77,73.95,3.934,220.1204125,6.989
36,Dept-05,2012-04-13,Electronics,Regular,SPLR-002,339407.94,47,7221.45,391562.52,72.54,3.919,220.1953389,6.989
36,Dept-07,2012-04-20,Pharmacy,Regular,SPLR-009,323915.32,26,12458.28,382127.49,70.87,3.918,220.2483937,6.989
36,Dept-04,2012-04-27,Electronics,Regular,SPLR-009,308389.82,20,15419.49,340705.73,70.06,3.888,220.3014485,6.989
36,Dept-09,2012-04-05,Home Essentials,New,SPLR-001,312467.52,6,52077.92,366895.94,77.17,3.835,220.3545033,6.989
36,Dept-07,2012-11-05,Electronics,New,SPLR-010,330518.34,47,7032.31,369418.12,76.55,3.764,220.4075581,6.989
36,Dept-10,2012-05-18,Electronics,Premium,SPLR-007,324801.13,22,14763.69,370589.7,73.7,3.713,220.4252149,6.989
36,Dept-07,2012-05-25,Clothing,Regular,SPLR-009,306098.17,2,153049.08,351286.85,78.94,3.636,220.4287124,6.989
36,Dept-07,2012-01-06,Pharmacy,New,SPLR-003,306005.53,4,76501.38,340620.6,80.74,3.567,220.4322099,6.989
36,Dept-04,2012-08-06,Clothing,Regular,SPLR-001,338273.38,6,56378.9,397646.39,81.5,3.513,220.4357073,6.989
36,Dept-05,2012-06-15,Electronics,Regular,SPLR-004,333146.88,3,111048.96,395527.64,82.15,3.407,220.4494148,6.989
36,Dept-01,2012-06-22,Clothing,Regular,SPLR-002,306411.01,7,43773.0,360887.88,80.4,3.358,220.4886472,6.989
36,Dept-02,2012-06-29,Grocery,Regular,SPLR-006,291530.43,36,8098.07,348702.67,86.68,3.273,220.5278796,6.989
36,Dept-08,2012-06-07,Electronics,Premium,SPLR-007,306578.89,45,6812.86,340412.07,81.52,3.232,220.567112,6.623
36,Dept-10,2012-07-13,Clothing,Regular,SPLR-002,298337.41,2,149168.7,334082.92,78.15,3.245,220.6063444,6.623
36,Dept-08,2012-07-20,Grocery,Regular,SPLR-002,303289.55,12,25274.13,344381.94,81.76,3.301,220.6148749,6.623
36,Dept-07,2012-07-27,Grocery,Regular,SPLR-010,279643.43,32,8738.86,322390.17,84.0,3.392,220.6234054,6.623
36,Dept-10,2012-03-08,Electronics,Regular,SPLR-006,304989.97,37,8242.97,356079.53,85.56,3.404,220.6319358,6.623
36,Dept-04,2012-10-08,Grocery,Regular,SPLR-008,298947.51,5,59789.5,340568.4,84.41,3.49,220.6404663,6.623
36,Dept-09,2012-08-17,Clothing,Premium,SPLR-004,314607.22,27,11652.12,356684.59,85.89,3.571,220.7199609,6.623
36,Dept-08,2012-08-24,Electronics,Regular,SPLR-004,282545.55,2,141272.78,327051.17,81.26,3.574,220.8526787,6.623
36,Dept-04,2012-08-31,Home Essentials,New,SPLR-009,282647.48,14,20189.11,323557.49,84.79,3.608,220.9853964,6.623
36,Dept-09,2012-07-09,Electronics,New,SPLR-001,293728.57,8,36716.07,327542.06,84.19,3.697,221.1181142,6.623
36,Dept-03,2012-09-14,Electronics,Regular,SPLR-001,301893.63,31,9738.5,341876.46,78.16,3.692,221.2601207,6.623
36,Dept-02,2012-09-21,Clothing,New,SPLR-010,293804.45,34,8641.31,335188.92,75.98,3.709,221.4578604,6.623
36,Dept-02,2012-09-28,Grocery,Regular,SPLR-009,270677.98,34,7961.12,320722.81,79.49,3.66,221.6556,6.623
36,Dept-10,2012-05-10,Electronics,Regular,SPLR-006,277137.86,11,25194.35,318206.72,73.57,3.611,221.8533396,6.228
36,Dept-08,2012-12-10,Grocery,Premium,SPLR-003,300236.85,6,50039.48,332812.27,71.28,3.576,222.0510793,6.228
36,Dept-01,2012-10-19,Pharmacy,Regular,SPLR-006,287360.05,15,19157.34,338839.26,74.06,3.57,222.0951719,6.228
36,Dept-06,2012-10-26,Home Essentials,Premium,SPLR-008,272489.41,41,6646.08,319742.89,74.39,3.494,222.1136566,6.228
37,Dept-10,2010-05-02,Electronics,Regular,SPLR-002,536006.73,8,67000.84,614692.59,45.97,2.572,209.8529663,8.554
37,Dept-01,2010-12-02,Pharmacy,Regular,SPLR-008,529852.7,44,12042.11,603126.32,46.11,2.548,209.9970208,8.554
37,Dept-09,2010-02-19,Pharmacy,Regular,SPLR-006,510382.5,16,31898.91,601594.17,45.66,2.514,210.0451024,8.554
37,Dept-09,2010-02-26,Pharmacy,Regular,SPLR-004,513615.82,20,25680.79,575120.96,50.87,2.561,210.0771885,8.554
37,Dept-09,2010-05-03,Clothing,New,SPLR-004,519255.68,48,10817.83,611805.52,51.33,2.625,210.1092746,8.554
37,Dept-02,2010-12-03,Clothing,New,SPLR-003,513015.35,21,24429.3,599582.48,61.96,2.667,210.1413607,8.554
37,Dept-02,2010-03-19,Clothing,New,SPLR-005,460020.74,8,57502.59,519803.01,59.56,2.72,209.9803208,8.554
37,Dept-01,2010-03-26,Electronics,Regular,SPLR-010,515777.97,12,42981.5,610421.67,55.76,2.732,209.7870932,8.554
37,Dept-06,2010-02-04,Electronics,Regular,SPLR-004,540189.7,46,11743.25,629859.15,63.43,2.719,209.5938656,8.464
37,Dept-09,2010-09-04,Pharmacy,Premium,SPLR-003,513327.55,29,17700.95,614692.51,68.54,2.77,209.400638,8.464
37,Dept-02,2010-04-16,Pharmacy,Regular,SPLR-002,524544.83,24,21856.03,615080.87,66.74,2.808,209.2691428,8.464
37,Dept-01,2010-04-23,Pharmacy,Regular,SPLR-009,527019.78,28,18822.14,618993.18,68.03,2.795,209.2199574,8.464
37,Dept-09,2010-04-30,Home Essentials,Regular,SPLR-009,517850.83,3,172616.94,570341.18,70.9,2.78,209.170772,8.464
37,Dept-06,2010-07-05,Clothing,Regular,SPLR-001,543234.77,2,271617.38,629058.53,75.56,2.835,209.1215867,8.464
37,Dept-10,2010-05-14,Electronics,Regular,SPLR-004,505196.08,7,72170.87,568064.11,77.53,2.854,209.118536,8.464
37,Dept-03,2010-05-21,Clothing,Regular,SPLR-001,510494.7,33,15469.54,608256.89,77.34,2.826,209.3922937,8.464
37,Dept-03,2010-05-28,Home Essentials,New,SPLR-004,532241.22,31,17169.07,610100.96,80.87,2.759,209.6660514,8.464
37,Dept-05,2010-04-06,Clothing,Premium,SPLR-004,479195.02,8,59899.38,568510.07,79.93,2.705,209.9398091,8.464
37,Dept-07,2010-11-06,Home Essentials,Regular,SPLR-009,481915.11,20,24095.76,571948.53,82.3,2.668,210.2135668,8.464
37,Dept-04,2010-06-18,Home Essentials,New,SPLR-010,505761.62,39,12968.25,576858.2,84.37,2.637,210.2108417,8.464
37,Dept-10,2010-06-25,Pharmacy,New,SPLR-002,485419.39,9,53935.49,575117.51,84.14,2.653,210.0975233,8.464
37,Dept-06,2010-02-07,Electronics,Regular,SPLR-001,498292.53,20,24914.63,555286.42,81.85,2.669,209.984205,8.36
37,Dept-09,2010-09-07,Clothing,Regular,SPLR-009,502456.04,36,13957.11,574813.28,81.74,2.642,209.8708867,8.36
37,Dept-10,2010-07-16,Clothing,Regular,SPLR-006,485150.01,38,12767.11,543590.21,84.43,2.623,209.8630532,8.36
37,Dept-01,2010-07-23,Grocery,Regular,SPLR-006,491998.12,3,163999.37,572139.14,82.6,2.608,209.9958663,8.36
37,Dept-02,2010-07-30,Grocery,Regular,SPLR-004,487912.95,33,14785.24,557699.3,81.88,2.64,210.1286794,8.36
37,Dept-01,2010-06-08,Home Essentials,Regular,SPLR-001,508576.62,17,29916.27,598073.59,85.49,2.627,210.2614925,8.36
37,Dept-03,2010-08-13,Clothing,New,SPLR-001,491815.83,2,245907.92,557230.45,86.06,2.692,210.3943056,8.36
37,Dept-08,2010-08-20,Grocery,New,SPLR-002,486930.72,16,30433.17,563112.18,85.54,2.664,210.3617581,8.36
37,Dept-01,2010-08-27,Pharmacy,New,SPLR-009,512157.25,30,17071.91,596111.74,84.62,2.619,210.3292106,8.36
37,Dept-02,2010-03-09,Electronics,Premium,SPLR-007,510427.53,43,11870.41,586757.32,82.29,2.577,210.2966631,8.36
37,Dept-01,2010-10-09,Clothing,New,SPLR-008,510296.07,17,30017.42,589822.48,80.58,2.565,210.2641156,8.36
37,Dept-04,2010-09-17,Electronics,New,SPLR-003,501251.4,14,35803.67,558287.17,82.1,2.582,210.2924504,8.36
37,Dept-10,2010-09-24,Home Essentials,Premium,SPLR-001,494265.48,34,14537.22,592046.73,79.17,2.624,210.3664469,8.36
37,Dept-07,2010-01-10,Home Essentials,Regular,SPLR-007,529877.93,2,264938.97,620709.04,74.66,2.603,210.4404433,8.476
37,Dept-09,2010-08-10,Electronics,Regular,SPLR-001,524483.65,46,11401.82,604893.16,66.34,2.633,210.5144398,8.476
37,Dept-06,2010-10-15,Home Essentials,Premium,SPLR-005,498925.86,37,13484.48,592006.99,71.57,2.72,210.5805944,8.476
37,Dept-01,2010-10-22,Electronics,New,SPLR-002,510425.4,22,23201.15,589941.81,72.24,2.725,210.6271444,8.476
37,Dept-08,2010-10-29,Grocery,Premium,SPLR-002,514485.9,49,10499.71,604111.83,76.22,2.716,210.6736944,8.476
37,Dept-04,2010-05-11,Pharmacy,New,SPLR-006,539683.42,45,11992.96,637845.67,62.72,2.689,210.7202444,8.476
37,Dept-01,2010-12-11,Pharmacy,New,SPLR-002,517546.69,35,14787.05,598299.79,61.97,2.728,210.7667944,8.476
37,Dept-08,2010-11-19,Pharmacy,New,SPLR-004,518124.16,25,20724.97,613484.88,56.73,2.771,210.65429,8.476
37,Dept-05,2010-11-26,Clothing,Regular,SPLR-006,518220.72,14,37015.77,596773.18,67.73,2.735,210.5152765,8.476
37,Dept-05,2010-03-12,Grocery,Premium,SPLR-003,508213.14,47,10813.05,594894.96,54.44,2.708,210.376263,8.476
37,Dept-08,2010-10-12,Electronics,New,SPLR-010,511207.52,42,12171.61,601487.4,51.83,2.843,210.2372494,8.476
37,Dept-08,2010-12-17,Grocery,Regular,SPLR-001,534285.21,1,534285.21,592014.25,56.73,2.869,210.1787224,8.476
37,Dept-02,2010-12-24,Grocery,New,SPLR-010,576809.92,19,30358.42,666241.87,59.1,2.886,210.1805602,8.476
37,Dept-09,2010-12-31,Grocery,Premium,SPLR-007,460331.7,5,92066.34,515187.3,52.88,2.943,210.182398,8.476
37,Dept-10,2011-07-01,Home Essentials,New,SPLR-007,542464.02,34,15954.82,606353.25,54.11,2.976,210.1842358,8.395
37,Dept-10,2011-01-14,Grocery,Regular,SPLR-002,525616.9,8,65702.11,622103.66,42.87,2.983,210.2379731,8.395
37,Dept-07,2011-01-21,Pharmacy,Regular,SPLR-004,526486.82,30,17549.56,621095.9,51.18,3.016,210.6031072,8.395
37,Dept-02,2011-01-28,Grocery,Premium,SPLR-009,513672.36,28,18345.44,566408.86,48.74,3.01,210.9682412,8.395
37,Dept-06,2011-04-02,Electronics,Regular,SPLR-002,583835.18,13,44910.4,663666.39,46.68,2.989,211.3333753,8.395
37,Dept-06,2011-11-02,Clothing,Regular,SPLR-005,522514.32,30,17417.14,580503.57,41.16,3.022,211.6985093,8.395
37,Dept-05,2011-02-18,Pharmacy,Regular,SPLR-003,536840.69,17,31578.86,617484.68,57.48,3.045,212.0063522,8.395
37,Dept-02,2011-02-25,Electronics,Premium,SPLR-005,514758.19,20,25737.91,578335.1,67.73,3.065,212.2912786,8.395
37,Dept-04,2011-04-03,Electronics,Regular,SPLR-008,527572.25,25,21102.89,589841.1,64.55,3.288,212.576205,8.395
37,Dept-10,2011-11-03,Electronics,Regular,SPLR-004,505610.4,1,505610.4,572674.73,59.15,3.459,212.8611313,8.395
37,Dept-02,2011-03-18,Grocery,Regular,SPLR-009,478503.06,42,11392.93,526519.68,64.9,3.488,213.1096787,8.395
37,Dept-09,2011-03-25,Pharmacy,Premium,SPLR-001,522105.93,9,58011.77,620870.9,71.07,3.473,213.3436744,8.395
37,Dept-09,2011-01-04,Electronics,Regular,SPLR-008,534578.78,4,133644.7,595233.2,67.31,3.524,213.5776701,8.3
37,Dept-09,2011-08-04,Clothing,Premium,SPLR-010,543703.16,22,24713.78,643381.02,69.39,3.622,213.8116658,8.3
37,Dept-04,2011-04-15,Clothing,Regular,SPLR-006,543775.87,25,21751.03,605916.14,73.25,3.743,214.026217,8.3
37,Dept-07,2011-04-22,Pharmacy,Regular,SPLR-007,526434.37,26,20247.48,616427.81,74.57,3.807,214.1921572,8.3
37,Dept-04,2011-04-29,Home Essentials,Premium,SPLR-001,502918.18,35,14369.09,594882.77,76.1,3.81,214.3580974,8.3
37,Dept-09,2011-06-05,Clothing,Regular,SPLR-003,547513.3,5,109502.66,642608.68,69.56,3.906,214.5240376,8.3
37,Dept-05,2011-05-13,Electronics,Regular,SPLR-001,511871.63,10,51187.16,567504.52,76.73,3.899,214.6899778,8.3
37,Dept-07,2011-05-20,Pharmacy,Regular,SPLR-008,533564.42,48,11115.93,614648.74,73.02,3.907,214.465412,8.3
37,Dept-10,2011-05-27,Electronics,New,SPLR-004,507086.75,26,19503.34,572125.94,81.28,3.786,214.2408462,8.3
37,Dept-08,2011-03-06,Grocery,Regular,SPLR-007,500381.23,26,19245.43,582118.23,82.96,3.699,214.0162805,8.3
37,Dept-03,2011-10-06,Electronics,Regular,SPLR-010,509647.25,47,10843.56,575291.69,82.41,3.648,213.7917147,8.3
37,Dept-02,2011-06-17,Grocery,Premium,SPLR-006,525132.36,11,47739.31,622570.68,84.43,3.637,213.7481256,8.3
37,Dept-08,2011-06-24,Clothing,New,SPLR-007,509276.22,34,14978.71,581440.95,83.95,3.594,213.8402689,8.3
